matchType,matchId,date,tournamentId,tournamentName,tournamentCategory,surface,inOrOutdoor,tournamentCountry,roundName,draw,result,resultStatusDesc,winnerId,winnerEntry,winnerSeed,winnerName,winnerCountry,loserId,loserEntry,loserSeed,loserName,loserCountry
WTA,RS023,2021-07-10,2036,"Hungarian Grand Prix - Budapest, Hungary",WTA 250,Clay,O,HUNGARY,QR1,Q,6-2 6-3,,315083,,,Paula Ormaechea,ARG,20702,,12,Kateryna Bondarenko,UKR
WTA,RS011,2021-07-11,2036,"Hungarian Grand Prix - Budapest, Hungary",WTA 250,Clay,O,HUNGARY,QR2,Q,7-6(3) 6-2,,315083,,,Paula Ormaechea,ARG,317901,,,Victoria Duval,USA
WTA,LS028,2021-07-12,2036,"Hungarian Grand Prix - Budapest, Hungary",WTA 250,Clay,O,HUNGARY,1st Round,M,6-2 6-3,,315083,Q,,Paula Ormaechea,ARG,317584,,7,Viktoriya Tomova,BUL
WTA,LS014,2021-07-14,2036,"Hungarian Grand Prix - Budapest, Hungary",WTA 250,Clay,O,HUNGARY,2nd Round,M,6-1 7-6(6),,315083,Q,,Paula Ormaechea,ARG,320360,,,Ivana Jorovic,SRB
WTA,LS007,2021-07-16,2036,"Hungarian Grand Prix - Budapest, Hungary",WTA 250,Clay,O,HUNGARY,Quarter-finals,M,6-1 6-4,,316925,,2,Danielle Collins,USA,315083,Q,,Paula Ormaechea,ARG
WTA,RS016,2021-07-10,1082,"Livesport Prague Open 2021 - Prague, Czech Republic",WTA 250,Hard,O,CZECH REPUBLIC,QR1,Q,6-1 6-3,,322333,,1,Anastasia Gasanova,RUS,322638,,,Maria Carle,ARG
WTA,RS020,2021-08-01,2043,"Winners Open 2021 - Cluj-Napoca, Romania",WTA 250,Clay,O,ROMANIA,QR1,Q,7-5 6-4,,315083,,3,Paula Ormaechea,ARG,319250,,,Valentini Grammatikopoulou,GRE
WTA,RS010,2021-08-02,2043,"Winners Open 2021 - Cluj-Napoca, Romania",WTA 250,Clay,O,ROMANIA,QR2,Q,4-6 7-6(5) 6-4,,315083,,3,Paula Ormaechea,ARG,323149,,10,Lucrezia Stefanini,ITA
WTA,LS017,2021-08-03,2043,"Winners Open 2021 - Cluj-Napoca, Romania",WTA 250,Clay,O,ROMANIA,1st Round,M,7-5 6-2,,330332,WC,,Alexandra Eala,PHI,315083,Q,,Paula Ormaechea,ARG
WTA,LS050,2021-08-09,0806,"National Bank Open - Montreal, Canada",WTA 1000,Hard,O,CANADA,1st Round,M,6-1 6-2,,319112,,,Nadia Podoroska,ARG,315130,,,Magda Linette,POL
WTA,LS025,2021-08-11,0806,"National Bank Open - Montreal, Canada",WTA 1000,Hard,O,CANADA,2nd Round,M,6-2 6-4,,314610,,,Camila Giorgi,ITA,319112,,,Nadia Podoroska,ARG
WTA,LS052,2021-08-16,1017,"Western & Southern Open - Cincinnati, OH, USA",WTA 1000,Hard,O,"UNITED STATES, OH",1st Round,M,6-3 6-4,,317964,,15,Elise Mertens,BEL,319112,,,Nadia Podoroska,ARG
WTA,LS023,2021-08-22,2040,"Tennis in the Land - Cleveland, OH, United States",WTA 250,Hard,O,"UNITED STATES, OH",1st Round,M,6-2 6-4,,319112,,5,Nadia Podoroska,ARG,317708,,,Bernarda Pera,USA
WTA,LS011,2021-08-24,2040,"Tennis in the Land - Cleveland, OH, United States",WTA 250,Hard,O,"UNITED STATES, OH",2nd Round,M,6-7(7) 6-4 6-4,,317790,,,Aliaksandra Sasnovich,BLR,319112,,5,Nadia Podoroska,ARG
WTA,LS024,2021-09-07,2004,"Liqui Moly Open 2021 - Karlsruhe, Germany",WTA 125,Clay,O,GERMANY,1st Round,M,3-6 6-4 6-3,,318352,,8,Irina Bara,ROU,315083,,,Paula Ormaechea,ARG
WTA,RS055,2021-10-04,0609,"BNP Paribas Open - Indian Wells, CA, USA",WTA 1000,Hard,O,"UNITED STATES, CA",QR1,Q,6-3 6-1,,315806,,23,Katarzyna Kawa,POL,315083,,,Paula Ormaechea,ARG
WTA,RS007,2021-10-31,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,QR1,Q,6-2 6-3,,crt-24,WC,,Maria Victoria Burstein,ARG,crt-4f,WC,,Lara Diaz Zayas,ARG
WTA,RS006,2021-10-31,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,QR1,Q,6-3 7-5,,330756,WC,,Luciana Moyano,ARG,329082,WC,,Merlina Sarno,ARG
WTA,RS005,2021-10-31,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,QR1,Q,6-4 6-1,,329882,WC,,Sol Faga,ARG,318052,,2,Rebeca Pereira,BRA
WTA,RS004,2021-10-31,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,QR1,Q,6-1 6-2,,320545,,1,Martina Capurro Taborda,ARG,330729,WC,,Martina Roldan Santander,ARG
WTA,LS030,2021-11-01,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,7-5 6-1,,315836,,,Daniela Seguel,CHI,327283,WC,,Jazmin Ortenzi,ARG
WTA,LS028,2021-11-01,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-0 6-1,,327077,,7,Diane Parry,FRA,330756,Q,,Luciana Moyano,ARG
WTA,LS024,2021-11-01,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-3 6-2,,325956,,5,Panna Udvardy,HUN,320090,WC,,Julieta Estable,ARG
WTA,LS022,2021-11-01,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-2 6-4,,329081,WC,,Solana Sierra,ARG,329882,Q,,Sol Faga,ARG
WTA,LS029,2021-11-01,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-2 6-3,,327620,,,Elina Avanesyan,RUS,315811,WC,,Sofia Luini,ARG
WTA,LS026,2021-11-02,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-0 6-0,,319305,,,Carolina Alves,BRA,crt-24,Q,,Maria Victoria Burstein,ARG
WTA,LS023,2021-11-02,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,3-6 6-2 6-2,,316009,,8,Despina Papamichail,GRE,322638,,,Maria Carle,ARG
WTA,LS019,2021-11-03,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-2 6-3,,314660,,6,Ekaterine Gorgodze,GEO,318480,,,Victoria Bosio,ARG
WTA,LS027,2021-11-03,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-3 6-1,,318352,,4,Irina Bara,ROU,320545,Q,,Martina Capurro Taborda,ARG
WTA,LS011,2021-11-04,2052,"Argentina Open - Buenos Aires, Argentina",WTA 125,Clay,O,ARGENTINA,2nd Round,M,7-6(6) 6-4,,316009,,8,Despina Papamichail,GRE,329081,WC,,Solana Sierra,ARG
WTA,RS007,2021-11-15,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,QR1,Q,6-0 6-0,,320545,,4,Martina Capurro Taborda,ARG,crt-30,WC,,Juliana Rodriguez,URU
WTA,RS006,2021-11-15,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,QR1,Q,6-3 7-5,,331376,WC,,Marina Bulbarella,ARG,318930,,3,Jasmin Jebawy,GER
WTA,LS021,2021-11-15,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,1st Round,M,6-4 6-0,,319305,,,Carolina Alves,BRA,318480,,,Victoria Bosio,ARG
WTA,RS004,2021-11-15,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,QR1,Q,5-7 6-4 6-3,,320039,,1,Olivia Tjandramulia,AUS,320090,,,Julieta Estable,ARG
WTA,LS019,2021-11-15,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,1st Round,M,6-0 6-4,,315083,,7,Paula Ormaechea,ARG,319454,,,Gabriela Lee,ROU
WTA,LS024,2021-11-16,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,1st Round,M,6-0 6-1,,314660,,6,Ekaterine Gorgodze,GEO,331376,Q,,Marina Bulbarella,ARG
WTA,LS026,2021-11-16,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,1st Round,M,6-2 6-4,,322451,,,Xiaodi You,CHN,320545,Q,,Martina Capurro Taborda,ARG
WTA,LS017,2021-11-16,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,1st Round,M,7-6(10) 6-2,,322638,,,Maria Carle,ARG,crt-56,WC,,Guillermina Grant,URU
WTA,LS008,2021-11-18,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,2nd Round,M,7-6(10) 5-7 7-5,,330352,,,Victoria Jimenez Kasintseva,AND,322638,,,Maria Carle,ARG
WTA,LS009,2021-11-19,2055,"Montevideo Open - Montevideo, Uruguay",WTA 125,Clay,O,URUGUAY,2nd Round,M,6-4 6-1,,324789,,,Emiliana Arango,COL,315083,,7,Paula Ormaechea,ARG
WTA,RS016,2022-02-19,2002,"1002""Abierto Akron Zapopan - Guadalajara"," Mexico""",WTA 250,Hard,O,MEXICO,1,Q,6-4 6-2,,321106,,1,Dalma Galfi,HUN,315083,,,Paula Ormaechea
WTA,RS024,2022-02-26,1039,"1002""Abierto GNP Seguros 2022 - Monterrey"," Mexico""",WTA 250,Hard,O,MEXICO,1,Q,6-3 6-0,,321106,,5,Dalma Galfi,HUN,315083,,,Paula Ormaechea
WTA,RS025,2022-04-02,0894,"Copa Colsanitas presented by Zurich - Bogota, Colombia",WTA 250,Clay,O,COLOMBIA,QR1,Q,7-5 6-3,,322638,,12,Maria Carle,ARG,316707,WC,,Noelia Zeballos,BOL
WTA,RS012,2022-04-03,0894,"Copa Colsanitas presented by Zurich - Bogota, Colombia",WTA 250,Clay,O,COLOMBIA,QR2,Q,6-3 6-4,,322638,,12,Maria Carle,ARG,319432,,5,Dea Herdzelas,BIH
WTA,LS026,2022-04-04,0894,"Copa Colsanitas presented by Zurich - Bogota, Colombia",WTA 250,Clay,O,COLOMBIA,1st Round,M,6-1 6-2,,310440,Q,,Tatjana Maria,GER,322638,Q,,Maria Carle,ARG
WTA,LS029,2022-04-05,0894,"Copa Colsanitas presented by Zurich - Bogota, Colombia",WTA 250,Clay,O,COLOMBIA,1st Round,M,6-3 7-5,,318352,,,Irina Bara,ROU,315083,,,Paula Ormaechea,ARG
WTA,RS024,2022-05-07,0709,"Internazionali BNL d'Italia - Rome, Italy",WTA 1000,Clay,O,ITALY,QR1,Q,6-1 6-1,,312328,,5,Madison Brengle,USA,315083,,,Paula Ormaechea,ARG
WTA,LS022,2022-06-07,2061,"BBVA Open Internacional de Valencia - Valencia, ESP",WTA 125,Clay,O,SPAIN,1st Round,M,7-5 6-2,,326891,Q,,Leyre Romero Gormaz,ESP,329081,WC,,Solana Sierra,ARG
WTA,LS025,2022-07-05,2071,"Grand Est Open 88 - Contrexeville, FRA",WTA 125,Clay,O,FRANCE,1st Round,M,6-2 6-3,,321158,,,Cristina Bucsa,ESP,322638,,,Maria Carle,ARG
WTA,RS021,2022-07-09,2036,"Hungarian Grand Prix - Budapest, HUN",WTA 250,Clay,O,HUNGARY,QR1,Q,6-4 7-6(5),,321388,WC,,Rebeka Stolmar,HUN,322638,,10,Maria Carle,ARG
WTA,RS024,2022-07-16,2042,"Hamburg European Open - Hamburg, GER",WTA 250,Clay,O,GERMANY,QR1,Q,6-1 6-3,,319091,,,Anna-Lena Friedsam,GER,315083,,5,Paula Ormaechea,ARG
WTA,RS027,2022-07-16,2042,"Hamburg European Open - Hamburg, GER",WTA 250,Clay,O,GERMANY,QR1,Q,7-5 6-4,,322638,,11,Maria Carle,ARG,321146,,,Sophie Chang,USA
WTA,RS013,2022-07-17,2042,"Hamburg European Open - Hamburg, GER",WTA 250,Clay,O,GERMANY,QR2,Q,6-0 4-6 6-4,,322638,,11,Maria Carle,ARG,324898,,6,Suzan Lamens,NED
WTA,LS022,2022-07-18,2042,"Hamburg European Open - Hamburg, GER",WTA 250,Clay,O,GERMANY,1st Round,M,7-5 3-6 6-2,,322638,Q,,Maria Carle,ARG,325826,WC,,Eva Lys,GER
WTA,LS011,2022-07-20,2042,"Hamburg European Open - Hamburg, GER",WTA 250,Clay,O,GERMANY,2nd Round,M,6-1 6-4,,325601,,,Anastasia Potapova,RUS,322638,Q,,Maria Carle,ARG
WTA,RS024,2022-07-16,0466,"33rd Palermo Ladies Open - Palermo, ITA",WTA 250,Clay,O,ITALY,QR1,Q,6-4 6-1,,320316,,5,Julia Grabher,AUT,319112,,,Nadia Podoroska,ARG
WTA,RS019,2022-07-23,2037,"BNP Paribas Poland Open - Warsaw, POL",WTA 250,Clay,O,POLAND,QR1,Q,6-4 7-5,,315083,,,Paula Ormaechea,ARG,317317,,8,Ysaline Bonaventure,BEL
WTA,RS009,2022-07-24,2037,"BNP Paribas Poland Open - Warsaw, POL",WTA 250,Clay,O,POLAND,QR2,Q,6-2 6-3,,310761,,2,Sara Errani,ITA,315083,,,Paula Ormaechea,ARG
WTA,LS030,2022-07-25,2037,"BNP Paribas Poland Open - Warsaw, POL",WTA 250,Clay,O,POLAND,1st Round,M,6-1 6-1,,319112,,,Nadia Podoroska,ARG,313215,Q,,Alexandra Cadantu-Ignatik,ROU
WTA,LS015,2022-07-27,2037,"BNP Paribas Poland Open - Warsaw, POL",WTA 250,Clay,O,POLAND,2nd Round,M,3-6 6-0 6-4,,317155,LL,,Laura Pigossi,BRA,319112,,,Nadia Podoroska,ARG
WTA,LS017,2022-08-02,2063,"BCR Iasi Open - Iasi, ROU",WTA 125,Clay,O,ROMANIA,1st Round,M,7-5 6-3,,315083,,,Paula Ormaechea,ARG,331129,LL,,Lavinia Tanasie,ROU
WTA,LS022,2022-08-02,2063,"BCR Iasi Open - Iasi, ROU",WTA 125,Clay,O,ROMANIA,1st Round,M,6-2 6-3,,319112,,,Nadia Podoroska,ARG,323440,Q,,Ilona-Georgiana Ghioroaie,ROU
WTA,LS011,2022-08-04,2063,"BCR Iasi Open - Iasi, ROU",WTA 125,Clay,O,ROMANIA,2nd Round,M,6-4 6-2,,314660,,8,Ekaterine Gorgodze,GEO,319112,,,Nadia Podoroska,ARG
WTA,LS008,2022-08-04,2063,"BCR Iasi Open - Iasi, ROU",WTA 125,Clay,O,ROMANIA,2nd Round,M,6-3 7-5,,315083,,,Paula Ormaechea,ARG,326235,Q,,Yuki Naito,JPN
WTA,LS004,2022-08-05,2063,"BCR Iasi Open - Iasi, ROU",WTA 125,Clay,O,ROMANIA,Quarter-finals,M,6-4 6-0,,328578,Q,,Darya Astakhova,RUS,315083,,,Paula Ormaechea,ARG
WTA,LS021,2022-08-21,2070,"Championnats Banque Nationale de Granby - Granby, CAN",WTA 250,Hard,O,CANADA,1st Round,M,7-5 6-1,,310440,,,Tatjana Maria,GER,319112,,,Nadia Podoroska,ARG
WTA,RS006,2022-09-04,2077,"Open delle Puglie - Bari, ITA",WTA 125,Clay,O,ITALY,QR1,Q,6-2 6-2,,315083,,3,Paula Ormaechea,ARG,328173,WC,8,Diletta Cherubini,ITA
WTA,LS029,2022-09-05,2077,"Open delle Puglie - Bari, ITA",WTA 125,Clay,O,ITALY,1st Round,M,3-6 6-2 6-2,,315083,Q,,Paula Ormaechea,ARG,321282,Q,,Andreea Rosca,ROU
WTA,LS022,2022-09-06,2077,"Open delle Puglie - Bari, ITA",WTA 125,Clay,O,ITALY,1st Round,M,6-4 0-6 6-2,,310761,,,Sara Errani,ITA,322638,,,Maria Carle,ARG
WTA,LS014,2022-09-07,2077,"Open delle Puglie - Bari, ITA",WTA 125,Clay,O,ITALY,2nd Round,M,6-4 6-4,,329721,WC,,Matilde Paoletti,ITA,315083,Q,,Paula Ormaechea,ARG
WTA,RS012,2022-09-10,2079,"Tiriac Foundation Trophy - Bucharest, ROU",WTA 125,Clay,O,ROMANIA,QR1,Q,5-7 6-3 7-5,,322638,,3,Maria Carle,ARG,319575,,,Oana Georgeta Simion,ROU
WTA,RS008,2022-09-10,2079,"Tiriac Foundation Trophy - Bucharest, ROU",WTA 125,Clay,O,ROMANIA,QR1,Q,6-2 6-1,,322087,,1,Rebeka Masarova,ESP,315083,,,Paula Ormaechea,ARG
WTA,RS006,2022-09-11,2079,"Tiriac Foundation Trophy - Bucharest, ROU",WTA 125,Clay,O,ROMANIA,QR2,Q,7-6(4) 6-4,,328578,,,Darya Astakhova,RUS,322638,,3,Maria Carle,ARG
WTA,LS029,2022-09-13,2079,"Tiriac Foundation Trophy - Bucharest, ROU",WTA 125,Clay,O,ROMANIA,1st Round,M,6-1 7-6(8),,320735,Q,,Aliona Bolsova,ESP,322638,LL,,Maria Carle,ARG
WTA,LS026,2022-09-13,2078,"Chennai Open - Chennai, IND",WTA 250,Hard,O,INDIA,1st Round,M,6-4 6-3,,319112,,,Nadia Podoroska,ARG,319183,Q,,Kyoka Okamura,JPN
WTA,LS013,2022-09-15,2078,"Chennai Open - Chennai, IND",WTA 250,Hard,O,INDIA,2nd Round,M,3-6 6-2 7-6(6),,319112,,,Nadia Podoroska,ARG,310440,,4,Tatjana Maria,GER
WTA,LS006,2022-09-16,2078,"Chennai Open - Chennai, IND",WTA 250,Hard,O,INDIA,Quarter-finals,M,1-6 6-4 6-2,,319112,,,Nadia Podoroska,ARG,316161,WC,,Eugenie Bouchard,CAN
WTA,LS003,2022-09-17,2078,"Chennai Open - Chennai, IND",WTA 250,Hard,O,INDIA,Semi-finals,M,5-7 6-2 6-4,,329627,,,Linda Fruhvirtova,CZE,319112,,,Nadia Podoroska,ARG
WTA,RS008,2022-09-17,2065,"Budapest Open 125 - Budapest, HUN",WTA 125,Clay,O,HUNGARY,QR1,Q,6-2 6-3,,319571,,1,Tamara Korpatsch,GER,322638,,,Maria Carle,ARG
WTA,RS021,2022-09-24,2041,"Parma Ladies Open - Parma, ITA",WTA 250,Clay,O,ITALY,QR1,Q,6-4 6-4,,322638,,12,Maria Carle,ARG,330420,WC,,Federica Urgesi,ITA
WTA,RS010,2022-09-25,2041,"Parma Ladies Open - Parma, ITA",WTA 250,Clay,O,ITALY,QR2,Q,6-3 2-6 6-4,,325771,,3,Simona Waltert,SUI,322638,,12,Maria Carle,ARG
WTA,RS019,2022-10-15,2075,"Guadalajara Open Akron - Guadalajara, MEX",WTA 1000,Hard,O,MEXICO,QR1,Q,6-2 6-1,,327834,,,Elvina Kalieva,USA,322638,,15,Maria Carle,ARG
WTA,RS005,2022-11-14,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,QR1,Q,7-5 6-4,,327287,WC,,Julia Riera,ARG,330375,,2,Sara Bejlek,CZE
WTA,RS007,2022-11-14,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,QR1,Q,6-1 6-0,,317349,,4,Natalija Stevanovic,SRB,332725,WC,,Josefina Estevez,ARG
WTA,LS018,2022-11-15,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-0 6-2,,330352,,,Victoria Jimenez Kasintseva,AND,329231,WC,,Chiara Di Genova,ARG
WTA,LS031,2022-11-16,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-1 2-6 6-1,,317684,,2,Danka Kovinic,MNE,327287,Q,,Julia Riera,ARG
WTA,LS016,2022-11-16,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-4 7-6(6),,322638,,,Maria Carle,ARG,317065,,9,Su Jeong Jang,KOR
WTA,LS030,2022-11-16,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-4 6-4,,319112,WC,,Nadia Podoroska,ARG,329081,WC,,Solana Sierra,ARG
WTA,LS027,2022-11-16,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,1st Round,M,6-3 6-2,,315083,WC,,Paula Ormaechea,ARG,320316,,4,Julia Grabher,AUT
WTA,LS008,2022-11-17,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,2nd Round,M,6-4 6-0,,322638,,,Maria Carle,ARG,327101,,,Hailey Baptiste,USA
WTA,LS015,2022-11-17,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,2nd Round,M,6-2 6-3,,317684,,2,Danka Kovinic,MNE,319112,WC,,Nadia Podoroska,ARG
WTA,LS013,2022-11-17,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,2nd Round,M,7-5 6-2,,315083,WC,,Paula Ormaechea,ARG,317349,Q,,Natalija Stevanovic,SRB
WTA,LS006,2022-11-18,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,Quarter-finals,M,6-2 6-4,,315083,WC,,Paula Ormaechea,ARG,317155,,8,Laura Pigossi,BRA
WTA,LS004,2022-11-18,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,Quarter-finals,M,7-5 6-2,,322638,,,Maria Carle,ARG,330352,,,Victoria Jimenez Kasintseva,AND
WTA,LS003,2022-11-19,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,Semi-finals,M,6-0 6-1,,317684,,2,Danka Kovinic,MNE,315083,WC,,Paula Ormaechea,ARG
WTA,LS002,2022-11-19,2052,"Argentina Open - Buenos Aires, ARG",WTA 125,Clay,O,ARGENTINA,Semi-finals,M,6-2 2-6 6-4,,325956,,3,Panna Udvardy,HUN,322638,,,Maria Carle,ARG
WTA,LS018,2022-11-22,2055,"Montevideo Open - Montevideo, URU",WTA 125,Clay,O,URUGUAY,1st Round,M,6-3 6-2,,331545,,,Brenda Fruhvirtova,CZE,322638,,,Maria Carle,ARG
WTA,LS022,2022-11-23,2055,"Montevideo Open - Montevideo, URU",WTA 125,Clay,O,URUGUAY,1st Round,M,6-3 6-4,,327287,WC,,Julia Riera,ARG,316942,LL,,Yvonne Cavalle-Reimers,ESP
WTA,LS030,2022-11-23,2055,"Montevideo Open - Montevideo, URU",WTA 125,Clay,O,URUGUAY,1st Round,M,4-6 6-2 6-2,,320016,,,Harmony Tan,FRA,320545,WC,,Martina Capurro Taborda,ARG
WTA,LS031,2022-11-23,2055,"Montevideo Open - Montevideo, URU",WTA 125,Clay,O,URUGUAY,1st Round,M,6-0 6-0,,320313,,10,Leolia Jeanjean,FRA,329081,WC,,Solana Sierra,ARG
WTA,LS011,2022-11-24,2055,"Montevideo Open - Montevideo, URU",WTA 125,Clay,O,URUGUAY,2nd Round,M,6-1 7-6(4),,327101,,,Hailey Baptiste,USA,327287,WC,,Julia Riera,ARG
WTA,LS026,2023-01-30,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,1st Round,M,5-7 6-0 6-1,,315083,,,Paula Ormaechea,ARG,325750,,,Weronika Falkowska,POL
WTA,LS025,2023-01-30,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,1st Round,M,7-5 6-3,,325433,,,Nuria Brancaccio,ITA,327287,,,Julia Riera,ARG
WTA,LS020,2023-01-31,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,1st Round,M,6-4 6-2,,320369,Q,,Martina Colmegna,ITA,322638,,4,Maria Carle,ARG
WTA,LS016,2023-01-31,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,1st Round,M,6-0 6-2,,319112,,,Nadia Podoroska,ARG,316606,,1,Reka-Luca Jani,HUN
WTA,LS013,2023-02-01,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,2nd Round,M,7-6(4) 6-3,,315083,,,Paula Ormaechea,ARG,320735,,3,Aliona Bolsova,ESP
WTA,LS008,2023-02-02,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,2nd Round,M,4-6 6-3 6-1,,319112,,,Nadia Podoroska,ARG,325991,,,Carole Monnet,FRA
WTA,LS006,2023-02-03,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,Quarter-finals,M,7-5 3-6 6-3,,315083,,,Paula Ormaechea,ARG,327834,,,Elvina Kalieva,USA
WTA,LS004,2023-02-03,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,Quarter-finals,M,6-3 6-3,,319112,,,Nadia Podoroska,ARG,323582,,8,Fernanda Contreras Gomez,MEX
WTA,LS003,2023-02-04,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,Semi-finals,M,7-5 6-3,,315083,,,Paula Ormaechea,ARG,317155,,2,Laura Pigossi,BRA
WTA,LS002,2023-02-04,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,Semi-finals,M,6-4 6-1,,319112,,,Nadia Podoroska,ARG,324789,WC,,Emiliana Arango,COL
WTA,LS001,2023-02-05,1065,"Copa Oster - Cali, COL",WTA 125,Clay,O,COLOMBIA,Final,M,6-4 6-2,,319112,,,Nadia Podoroska,ARG,315083,,,Paula Ormaechea,ARG
WTA,RS021,2023-02-18,2085,"Merida Open Akron - Merida, MEX",WTA 250,Hard,O,MEXICO,QR1,Q,6-0 7-6(1),,323149,,8,Lucrezia Stefanini,ITA,322638,,,Maria Carle,ARG
WTA,LS018,2023-02-22,2085,"Merida Open Akron - Merida, MEX",WTA 250,Hard,O,MEXICO,1st Round,M,6-3 7-5,,317771,Q,,Rebecca Peterson,SWE,319112,,,Nadia Podoroska,ARG
WTA,RS027,2023-02-25,2082,"ATX Open - Austin, TX, USA",WTA 250,Hard,O,"TX, UNITED STATES",QR1,Q,6-3 6-1,,322638,,7,Maria Carle,ARG,319454,,,Gabriela Lee,ROU
WTA,RS013,2023-02-26,2082,"ATX Open - Austin, TX, USA",WTA 250,Hard,O,"TX, UNITED STATES",QR2,Q,6-4 7-5,,316981,,6,Heather Watson,GBR,322638,,7,Maria Carle,ARG
WTA,LS017,2023-03-28,2089,"San Luis Potosi Open - San Luis Potosi, MEX",WTA 125,Clay,O,MEXICO,1st Round,M,6-2 6-1,,319112,,,Nadia Podoroska,ARG,315083,,,Paula Ormaechea,ARG
WTA,LS008,2023-03-30,2089,"San Luis Potosi Open - San Luis Potosi, MEX",WTA 125,Clay,O,MEXICO,2nd Round,M,7-6(8) 6-1,,327909,WC,1,Elisabetta Cocciaretto,ITA,319112,,,Nadia Podoroska,ARG
WTA,LS026,2023-04-03,0894,"Copa Colsanitas presented by Zurich - Bogota, COL",WTA 250,Clay,O,COLOMBIA,1st Round,M,4-6 7-5 7-6(6),,317805,,,Carol Zhao,CAN,322638,,,Maria Carle,ARG
WTA,LS028,2023-04-04,0894,"Copa Colsanitas presented by Zurich - Bogota, COL",WTA 250,Clay,O,COLOMBIA,1st Round,M,6-4 7-6(4),,327061,Q,,Sinja Kraus,AUT,319112,,8,Nadia Podoroska,ARG
WTA,RS021,2023-04-01,0804,"Credit One Charleston Open - Charleston, SC, USA",WTA 500,Clay,O,"SC, UNITED STATES",QR1,Q,6-3 6-4,,315083,,13,Paula Ormaechea,ARG,319411,,,Jamie Loeb,USA
